IPTV,#genre#
CCTV10,http://125.210.152.21:9121/live/hzgq-cctv10gq-h264.m3u8
CCTV11,http://125.210.152.21:9121/live/hzgq-cctv11gq-h264.m3u8
CCTV12,http://125.210.152.21:9121/live/hzgq-cctv12gq-h264.m3u8
CCTV13,http://125.210.152.21:9121/live/hzgq-cctvnewsgq-h264.m3u8
CCTV14,http://125.210.152.21:9121/live/hzgq-cctvsegq-h264.m3u8
CCTV15,http://125.210.152.21:9121/live/hzgq-cctvmusicgq-h264.m3u8
CCTV16,http://125.210.152.21:9121/live/hzgq-cctv16gq-h264.m3u8
CCTV17,http://125.210.152.21:9121/live/hzgq-cctv17gq-h264.m3u8
CGTN,http://125.210.152.21:9121/live/hszx-cctvgj-h264.m3u8

广东卫视,http://202212251340.iptv.z-link.cn:8800/tsfile/live/0017_1.m3u8
广东珠江,http://202212251340.iptv.z-link.cn:8800/tsfile/live/0018_1.m3u8
广东新闻,http://202212251340.iptv.z-link.cn:8800/tsfile/live/0019_1.m3u8
广东民生,http://202212251340.iptv.z-link.cn:8800/tsfile/live/1000_1.m3u8
广东影视,http://202212251340.iptv.z-link.cn:8800/tsfile/live/1002_1.m3u8
广东少儿,http://202212251340.iptv.z-link.cn:8800/tsfile/live/1003_1.m3u8
湖南卫视,http://202212251340.iptv.z-link.cn:8800/tsfile/live/0128_1.m3u8
浙江卫视,http://202212251340.iptv.z-link.cn:8800/tsfile/live/0124_1.m3u8
江苏卫视,http://202212251340.iptv.z-link.cn:8800/tsfile/live/0127_1.m3u8
东方卫视,http://202212251340.iptv.z-link.cn:8800/tsfile/live/0107_1.m3u8
安徽卫视,http://202212251340.iptv.z-link.cn:8800/tsfile/live/0130_1.m3u8
北京卫视,http://202212251340.iptv.z-link.cn:8800/tsfile/live/0122_1.m3u8
天津卫视,http://202212251340.iptv.z-link.cn:8800/tsfile/live/0135_1.m3u8
山东卫视,http://202212251340.iptv.z-link.cn:8800/tsfile/live/0131_1.m3u8
江西卫视,http://202212251340.iptv.z-link.cn:8800/tsfile/live/0138_1.m3u8
深圳卫视,http://202212251340.iptv.z-link.cn:8800/tsfile/live/0126_1.m3u8
湖北卫视,http://202212251340.iptv.z-link.cn:8800/tsfile/live/0132_1.m3u8
辽宁卫视,http://202212251340.iptv.z-link.cn:8800/tsfile/live/0121_1.m3u8
黑龙江卫视,http://202212251340.iptv.z-link.cn:8800/tsfile/live/0143_1.m3u8
贵州卫视,http://202212251340.iptv.z-link.cn:8800/tsfile/live/0120_1.m3u8
四川卫视,http://202212251340.iptv.z-link.cn:8800/tsfile/live/0123_1.m3u8
河南卫视,http://202212251340.iptv.z-link.cn:8800/tsfile/live/0139_1.m3u8
云南卫视,http://202212251340.iptv.z-link.cn:8800/tsfile/live/0119_1.m3u8
重庆卫视,http://202212251340.iptv.z-link.cn:8800/tsfile/live/0142_1.m3u8
河北卫视,http://202212251340.iptv.z-link.cn:8800/tsfile/live/0117_1.m3u8
东南卫视,http://202212251340.iptv.z-link.cn:8800/tsfile/live/0137_1.m3u8
广西卫视,http://202212251340.iptv.z-link.cn:8800/tsfile/live/0113_1.m3u8
吉林卫视,http://202212251340.iptv.z-link.cn:8800/tsfile/live/0116_1.m3u8
陕西卫视,http://202212251340.iptv.z-link.cn:8800/tsfile/live/0136_1.m3u8

#159
Js=hua
翡翠台,http://?id=653e4c02000ea0440c8c63fd3e5d709d
翡翠台,http://?id=653e4c6d000965ef0c8e049f4be34103
J2,http://?id=653e4cda0007743f0c8fade86d132b26
J2,http://?id=653e4d3e000b344f0c91357e73163f82
TVB无线新闻,http://?id=653e4703000daead0c78dfb07723484e
TVB无线新闻,http://?id=653e4818000b73240c7d19181340415e
TVB财体资讯,http://?id=5ffbee4900066c0ddf0b8b84423c06f3
TVB财体资讯,http://?id=611d989d0005244a4a7f24d111282ffb
TVB明珠,http://?id=611d99f3000116024a845bb9627404c9
TVB明珠,http://?id=602f1ba9000814efa6f2970333d309d9
ViuTV,http://?id=611d99820007a67c4a82a3fe3cc749de
ViuTV,http://?id=5fed3234000c7a49a57dbd6e14af358f
ViuTV6,http://?id=5fed31e7000736e2a57c8f4c14d55d36
有线直播新闻,http://?id=64ff4f0e000d7954168179ff031e6108
香港国际财经,http://?id=64838620000cd8ed32fb0d6a414411f7
HOY资讯,http://?id=648378c5000994f732c6e11c048379ef
HOY TV,http://?id=62184bc3000cd48f11e47b06202b7e18
TVB娱乐新闻,http://?id=5fe7f68d000e73d9910d2a86341258f7
黄金翡翠台,http://?id=653e49c20006c60f0c8397f7771b1b7b
TVB经典,http://?id=645f6a3a0006360ca5eec1c509a8654f
TVB经典,http://?id=5fdee1a2000b5fba6d93e51308cb7ddf
TVB功夫台,http://?id=653e4a3f000b1abb0c85815c35fa0803
TVB华语剧,http://?id=653e4acf0006e0e80c87b2c8194d5791
TVB粤语片,http://?id=653e4b8d00001a450c8a973c06325101
TVB亚洲剧,http://?id=6284685e00039b52b82eeeca7a785fda
TVB 18赛马,http://?id=630aae2a0009c386c4a94bfb4c686b60
星河台,http://?id=5fdee23d000b670a6d96428e4c334643
TVB星河(国),http://?id=654aa426000823873cc48521786400fb
TVB亚洲综艺,http://?id=63108c86000a543bdb95705579fa26ad
TVB戏曲,http://?id=63108bd0000e4a9cdb92aa6820e833d5
Cinemax HK,http://?id=6519bda7000d8e137dc0fc4756be5188
Now新闻,http://?id=653e4f3d0003bdbf0c98ffaf583a6e3a
Now财经,http://?id=6256e47a0007a6bb0665fa1971252f50
Now华剧,http://?id=6519bc200001e7b37dbb01f124075086
Now剧集,http://?id=63ed3e1500077d30e7f449055a0846ce
Now星影,http://?id=65423b7b00047dbb1bebd20b45f374d2
Now爆谷,http://?id=65423beb00082fd01bed887e0ae23bbf
黄金华剧台,http://?id=652970de00011277bb14dcd76e301cc0
HBO(粤),http://?id=650ff8190006c7355795739f3c0b7500
美亚电影(粤),http://?id=64be58dd0007fb8d18c11148736701af
凤凰资讯,http://?id=5fffbf860003807cedf4e1016c3c3ed2
凤凰资讯,http://?id=640dad8e0004032e66a7116c70d14d30
凤凰卫视,http://?id=5ff7074800001bcccbe59f3d4ff00590
凤凰卫视,http://?id=602c73500002f4d29c90fa1270f21160
凤凰香港,http://?id=5fe0b82c000cac9774c17f262e43314d
Thrill,http://?id=630c2b9400044df5ca7abd7159677c41
Hi-YAH,http://?id=64c4d523000ac6a9321683700b626a46
Mytv Super18,http://?id=6506d591000d6d7733e6bdfb4725689e
Hands Up,http://?id=6484c7b80001882237e3197529891bda
香港文旅,http://?id=64d26915000887bf671ffe127ecd0115
GEM HK,http://?id=6506c5e500027c7f33a9834b5d937568
HBO Signature,http://?id=6318b7730000b372fb7ca7e170c66e54
HBO Hits,http://?id=63109c310002f740dbd2a26e2dc405af
HBO Family,http://?id=63109c71000a3661dbd39e495cfb24f8
天映频道(国语),http://?id=6471b0bb00011e09ed51d397629e4f55
美亚电影(国),http://?id=64c3653f0007f6812c7970122ff43531
龙祥电影(粤),http://?id=63375cce0008451773313a26199f3191
Now Sports 英超1,http://?id=646099ac000efa84aa8fef330e635121
Now Sports 英超2,http://?id=64609aa400087457aa93b6491c9474d0
OneTV综合,http://?id=64d5c5550007c4d9744057ea09db782a
天映频道(粤语),http://?id=6533b684000931d9e334c45b064e2833
有线赛马18,http://?id=64db58eb000d759e8a08afbc7bd65062
香港31台,http://?id=6109ec88000eed44fda7d8ff6e487ce1
香港32台,http://?id=6109eca300044552fda83fbc4a2f6a1b
RTHK33,http://?id=64ff519d0003b071168b76195e14734a
RTHK34,http://?id=64ff527b00075217168eda38347e36b1
RTHK35,http://?id=64ff52f5000b7c8e1690b7d96b26354e
Axn HK,http://?id=6506d42b0000055133e1441b1d831414
Super Kids,http://?id=6506d285000b06bd33dad67a652e2bfd
TVN HK,http://?id=6506c6930009ab3233ac2cd3018a6125
Fight Sports,http://?id=644c26370001b4eb5aad692f22d9728d
创世电视,http://?id=64b5088100037eb4f45f54135b7b6177
面包台,http://?id=64c26e6d0003155c28b54a8561850853
澳亚卫视,http://?id=64c262e100006db428882ef8137c12c4
澳门Macau,http://?id=64c2611000018873288116d70e04175d
澳门奥视,http://?id=644ed5a00003da2f652a717f77c821b8
澳门资讯,http://?id=644ed21e000dd9a7651cc03a565575f7
澳门莲花,http://?id=60b977ed000ba538c36458471a9d6772
澳视葡语,http://?id=644ece91000b801a650ee0e442bd0b87
星空卫视,http://?id=64ee40d1000cfcc5d3e2330305817be2
CN卡通(粤),http://?id=648353bb0006d4d93236315a766b692a
Animax HK,http://?id=6506d1a00000a99a33d7555a4b747caa
CCTV1,http://?id=62c200310006b7b2a8c4dade0fd02231
CCTV2,http://?id=5fe15a4400093f55773aac0c576366b8
CCTV3,http://?id=62be83ea0001dbed9b27d7bb43427d30
CCTV4,http://?id=61244d9c0006885d64b1b7591f6c12a0
CCTV5,http://?id=62c2e10a000954acac332b30611a0e9d
CCTV6,http://?id=62c1fdfa0006353aa8bc33e5054a54db
CCTV7,http://?id=5fe3e41800087c1581251001631763fa
CCTV8,http://?id=5ff866900007a9fbd141d26a26c3200d
CCTV9,http://?id=600b6ba2000d52801b8cbfda6cd319a2
CCTV10,http://?id=600b6e71000738431b97b6e5675e67a4
CCTV11,http://?id=600b70950000f68f1ba011e06e003057
CCTV12,http://?id=5fe3e42d00068cbf812561891e0e6b52
CCTV13,http://?id=632351570006042224e55806316a7512
CCTV14,http://?id=600b718b0006dd9f1ba3d45468b1762e
CCTV15,http://?id=63235101000d828724e40a062bb62592
CCTV16,http://?id=632350a5000deee324e2a2bc22a37dd9
CCTV17,http://?id=61396e64000c4165b738e08c29be1bd0
CCTV17,http://39.134.115.163:8080/PLTV/88888910/224/3221225907/index.m3u8
CCTV5+,http://?id=6323522b0000ad5c24e892c57ad041c7
东方卫视,http://?id=62d4a9f2000909c9f1ab0ea900607a3c
北京卫视,http://?id=5fe1591b000dc3b377362512452546e3
湖南卫视,http://?id=62c2e1e3000b6afaac367b6247e40f8a
江苏卫视,http://?id=62ebe68a000867fa4c6ed916192911b0
天津卫视,http://?id=5fe21dfd000e7aa37a37380658302908
深圳卫视,http://?id=5fe21c150008cdc67a2fc45c52c03e7b
浙江卫视,http://?id=62c1fc2a0002c3eba8b51e81055b25b3
山东卫视,http://?id=5fe2208a000bb11e7a412e17132544de
黑龙江卫视,http://?id=6323b2350007630d265fbb91230b76bb
吉林卫视,http://?id=5fe220ab000694027a41adb200196608
辽宁卫视,http://?id=5fe2162b000d828b7a18ab7f6c8368be
河北卫视,http://?id=5fe15c48000a991c77428bff7b2b59ed
广东卫视,http://?id=5fedd54600018ac3a7fab8e83f1073c3
四川卫视,http://?id=5fe21e1a0007f53d7a37a7a91f1171d7
东南卫视,http://?id=61396ab50001b07bb72a7a3c04304523
安徽卫视,http://?id=5fe21da0000a8d6d7a35cbbc30667835
江西卫视,http://?id=5fe21ab1000e4e987a2a57190bf705fd
厦门卫视,http://?id=63ec4617000ea493e42b92ae132b3883
海峡卫视,http://?id=63ec47390001586de42ffc1a7e1856a6
贵州卫视,http://?id=6022140a000e0258740d440853d209b9
河南卫视,http://?id=5fe21fb6000ae57d7a3df1c35db55753
山西卫视,http://?id=63ec47dd000dba0fe4327fe92f826ca7
湖北卫视,http://?id=5fe15c7d00087e2377435a84444d3ac4
重庆卫视,http://?id=5fe22070000a826a7a40c843077f6b68
广西卫视,http://?id=602210560009472773fecbad4efa370f
大湾区卫视,http://?id=63ec48e000076bf6e43672044d3841bb
甘肃卫视,http://?id=63ec49260005d5b3e43783054f0c650d
云南卫视,http://?id=63ec497c00058741e438d2e90a5c74a9
新疆卫视,http://?id=63ec49c6000efa45e439f6607d261a01
内蒙古卫视,http://?id=63ec4a1f0006a1c8e43b4fe45f4007c7
陕西卫视,http://?id=63ec4a7000062358e43c8c291e6b7b83
西藏卫视,http://?id=63ec4ab500052d07e43d99727879092e	
广东珠江,http://?id=63fa66de000b08831b5b475e54e67ef1
广东体育,http://?id=63ec4b8400036b28e440c19a1b512b44
青海卫视,http://?id=63ec4bd00007d193e441eb97059d6779
海南卫视,http://?id=63ec4c2d000a249be4435773000226af
CHC高清电影,http://?id=63ec4caf00020428e445513c2d902fdb
CHC家庭影院,http://?id=63ec4d000006b5ebe4468ed8604807ac
CHC动作电影,http://?id=63ec4d4200074d64e44790cb67ae7b20
新视觉 HD,http://?id=63ec4d870003e9f2e4489d7821254fbb
五星体育,http://?id=63ec4dc200075675e44984ca52f86245
兵团卫视,http://?id=63ed2c99000b902be7affdb21e970038
劲爆体育,http://?id=63ec4ef2000a1b0be44e290412a90692
戏曲名段,http://?id=63ec4f4e0008eb5de44f9010114b61da
金鹰卡通,http://?id=63ec4f9b000752c3e450bc6d341d5c72
嘉佳卡通,http://?id=63ec50040009cf8ae452573540ac6abe
中国电影,http://?id=63fe69a800089af82b062bc65bb57f67
东方影视,http://?id=63ec504700099c1ae4535ce016284942
CGTN,http://?id=63ec50f4000113f9e455fe7b1ca5372f
CGTN DOC,http://?id=63ec5137000178e2e457045579c13af1
CCTV FR 法语,http://?id=60e64818000c636a726f48b644bf347c
CGTN Espanol 西语,http://?id=63ec51ab000772cce458cafd43a96c5d
CGTN Espanol 西语,http://livees.cgtn.com/1000e/prog_index.m3u8
CGTN俄语,http://?id=60e648570006544872703d417386353f
CGTN阿拉伯,http://?id=60e647e200033b4a726e736d14e93334
壹综合,http://?id=64e36a09000d3453a98b615460a544cd
中天新闻,http://?id=613dba64000abeb1c801c02934bb45fc
TVBS新闻,http://?id=621858e3000e70ad1217c0700d576ad0
东森新闻,http://?id=61468afa0005b339ea7014d376a616f3
中视新闻,http://?id=61ff2b9d0004cfe6bb9a99f71e1c4c92
寰宇新闻,http://?id=653cd4a900049a4206d258a92e941b10
寰宇新闻,http://?id=653cd33a0001a69d06ccbe4e26413d90
三立新闻,http://?id=6014c896000c7101401f67cc5477681b
民视新闻,http://?id=602f1f4a000aa86fa700c49817387f81
台视新闻,http://?id=62caf1dc000525b3cbb4de6e3c0e2af8
年代新闻,http://?id=5fe09fec000ac0127462c4ac6b1f16a3
镜新闻,http://?id=63ebd33c0003c437e26ae87279d061f1
非凡新闻,http://?id=6146918a000a6ec0ea89b8904d520fbf
壹新闻,http://?id=621dbb640001cb2b272027f74da62753
华视新闻,http://?id=632c706b0009d57248864b64705a59a0
寰宇新闻台湾,http://?id=612d7c11000c9faf888ebf9f3276784e
三立inews,http://?id=644f81c10003ba2367cad2610d3a2ab5
三立inews,http://?id=643a6b71000a47fb156c2a403510409b
东森财经,http://?id=61468bd70005123dea7373f226636dba
非凡商业,http://?id=621dbc3b00051ea5272370aa6e685347
博斯运动1,http://?id=61f02576000b2c0a80eb0552388d145e
博斯运动2,http://?id=62639c49000784a03813882a6f5c7e5d
智林体育,http://?id=62148d7e000079c103453a521daa6e9f
民视,http://?id=6001ba8400051d89f5b151a63fa96419
台视,http://?id=612ee2240008f3db8e0578dc59406f9e
华视,http://?id=61eff95c000bcf35803ebfe7426e2914
中视,http://?id=621dab720008820a26e1e06b75653395
HBO原创,http://?id=623a6e38000091d497395ce957b27132
HBO家庭,http://?id=623a706d0003edf59741fcc023dc0089
HBO巨献,http://?id=623a700000069676974053b555b700d4
HBO HD,http://?id=64e364fb000a0212a977a1cd342976da
美亚电影,http://?id=62883c4f000a4ca3c722d5ec04fb74e7
星卫电影,http://?id=64beb7d8000b87011a3416ad1cd138f9
卫视西片 Star Movies,http://?id=63ee920700022adced2430fe450863aa
卫视电影,http://?id=61f88baf000e09b3a1b9e2a3622612e9
龙祥时代,http://?id=60115453000a238d32a1418142be77f7
东森电影,http://?id=62c103a5000b5a66a4eacca77822079a
东森洋片,http://?id=64c62c06000d1cf03751bf246ed813e7
好莱坞电影,http://?id=62cee8b3000ea6aedb30a55616047866
龙华电影,http://?id=621471310004d28d02d6aeb471c265ec
AXN台湾,http://?id=6258ddc5000ee8a40e1bc8f50dec545c
EYE戏剧,http://?id=64c62f0c000d47c0375d8ea3081775da
EYE旅游,http://?id=64c105a500023b4e2333fd1453e42393
罪案追缉CI,http://?id=623baf7a0004e5d79c2047cd46107be2
彩昌影剧,http://?id=621de2ed000a255d27ba994346c66a7c
尼克JR,http://?id=6233e05300064fcf7d9f8a39563b6c75
达芬奇,http://?id=62011f820008c9f3c33ae0231cf86a05
EL生活英语,http://?id=624888bb000b784ace507da37b7906ea
靖天卡通,http://?id=625b6d3800022fe9181c1ee5362c159d
Z频道,http://?id=64c7ce3f000afa423db36d3f378c386d
博斯高球1,http://?id=626b4058000aaf3b55ebf11727dd34f5
博斯高球2,http://?id=6258e1c9000c6f010e2b77e9601b5186
博斯无限1,http://?id=647cba27000a6f78186e481d11013645
博斯无限2,http://?id=6146901b0006875bea841df772893d7b
Star World,http://?id=621dc4640002052a2743501031f65ed4
Animax,http://?id=61e0f9f0000ec6db45a9e87848424184
地理野生,http://?id=64fb557b000ba24206fabee910ec690d
HITS,http://?id=6233e648000735057db6cf734adf440d
国家地理,http://?id=621485d20002ab4803274308662d5e97
探索亚洲,http://?id=623bc4f4000da3919c742e942bdb3571
BBC Lifestyle,http://?id=64026f590000e9663abc652f25176282
BBC earth,http://?id=6444eb2e000921503e6ecfe873cd10b1
尼克儿童,http://?id=6233e0ca0000ca8f7da159a76b755519
CN卡通,http://?id=61ded38e000d52023d43f93e0ee00012
中旺电视,http://?id=5fe09c570001addf7454c44e021f76be
中视箐采,http://?id=621db1fb0006fbf526fb672712522a46
动物星球,http://?id=6214894b0007e3120334d50a59d03689
卫视中文,http://?id=61e0f08a0009de79458530bd5bfa2605
亚洲美食,http://?id=62c9a44500000cd3c69dc74b77c62c82
龙华卡通,http://?id=6264b6e0000669483c6365b319d43878
靖洋卡通,http://?id=626104fd000e0f742df488f03ab9480b
TLC台湾,http://?id=5fe16de700083ba97787607e74d90cb5
爱尔达影剧,http://?id=644f91780000980d6808346f494d7ec1
亚洲旅游,http://?id=61e4f963000c710c55474e4e1e2273d9
台视综合,http://?id=61244c7000063b4e64ad23641aa067e7
公视,http://?id=63ebf0b7000e7d27e2de13a9113e7096
壹电影,http://?id=651c3a7e00035f9e8778a18d0aeb27f1
纬来日本,http://?id=5fe1add80007bbbd788125c43bf36060
靖天日本,http://?id=612db74f000c333c897629ac70920bef
靖天国际,http://?id=612db8220006940e897960753ab534e9
龙华日韩,http://?id=621e1d0e00085766289da9bb1d7120af
靖天戏剧,http://?id=612db70e000298f98975294e4645098b
影迷数位电影,http://?id=6223ae1b0007136f3e5c44280e3300fa
Eleven 1,http://?id=6027f40400042e0d8b002a1b0af27e77
Eleven 2,http://?id=6025f1d0000440c783278efb13a4147e
Momo亲子,http://?id=61e0ffbf000c4e3545c098666cb76c2d
FTV影剧,http://?id=63ebf3c5000246e9e2e9ff2f72d22633
FTV综艺,http://?id=63ebf41d000b6335e2eb595050b6303b
FTV旅游,http://?id=63ebf4b70008a733e2edb2296e997eb6
龙华偶像,http://?id=609bb1b0000732744f174daa791d3b43
龙华戏剧,http://?id=6214c295000a5fa204149eb30d3c30b4
龙华经典,http://?id=6223b9d8000ef67e3e8a2073190e36d5
星卫娱乐,http://?id=6233db960002ce6c7d8d07056a151e9d
民视台湾,http://?id=6388b888000de54e5f4c698049f16f53
LoveNature,http://?id=6233fcfa000be8f27e0f78035e656379
TVBS,http://?id=612ee5ef000f06f58e144b6727ec3efb
TVBS精彩,http://?id=61efd0a100047e1a7f9fa38d29f5746d
TVBS欢乐,http://?id=61e831a60008c7d761db13151abe16ae
东森综合,http://?id=5fe8c5570001412994347b4506da6ebb
东森戏剧,http://?id=60c02afe00055e7edd8f5fb06ca977d5
靖天综合,http://?id=6223bd68000c7a903e980a5524d66f67
东森幼幼,http://?id=62c9a6bb000ac34dc6a767036c5f3878
中天娱乐,http://?id=5ffae39100029825dafa1d03520571ac
中天综合,http://?id=5fe293ee000b7cbd7c03ecad72ba76ec
东森超视,http://?id=6388b74e000e69875f479f207662566b
三立国际,http://?id=5fe95e153689dbe09689221a68d3215e
三立台湾,http://?id=5fe2947f000c58a57c0623474ae64e07
三立都会,http://?id=5fe29458000eb9287c058b8b2e5806e8
三立戏剧,http://?id=623524310003dee68290a4c42edc7cf5
WarnerTV,http://?id=623a7c43000859b0977039e0175b0470
纬来综合,http://?id=5fe16e690002b73877895ae33a8a2a16
纬来电影,http://?id=62c860e50008ea96c1ae9a96599c6947
纬来戏剧,http://?id=5fe29426000330687c04c55011370c91
纬来精彩,http://?id=623a875d0001a53e979b95b628874e82
八大第一,http://?id=5fea93070007b1939b3ff46f17b905c7
八大戏剧,http://?id=6224f676000aef1a435e76c619855b4e
八大娱乐,http://?id=5fe293b60007594a7c0310e05b6a27ac
八大综合,http://?id=61a57c52000cc2015d49e9e91be106b6
靖天映画,http://?id=6258eae500040fd80e4f0b2311754279
博斯网球,http://?id=6275f21d000aeb447fb1e83c30d60273
美食星球,http://?id=62c9a5620009f165c6a22320701370b6
探索台湾,http://?id=62c759f2000bc06bbdab761176c927da
DMAX台湾,http://?id=62636a890008309f3751324a7688052d
History台湾,http://?id=6233e1a30007e08d7da4ab21717b3e79
IFUN爱放,http://?id=63ed9c5c0008711fe9648ea407167ba7
JET综合,http://?id=621e14f2000381b7287dfb1557135ff8
靖天欢乐,http://?id=6258f7e400070ac10e81d00831393e97
靖天育乐,http://?id=6223be04000a57323e9a6b2919b21d76
博斯魅力,http://?id=612ee43d000c84ea8e0dab707a8b2e0d
Momo综合,http://?id=621e17750005eaa02887cb6e61ea2a58
龙华洋片,http://?id=64c0e1af000875f522a785c0570b06ae
中视经典,http://?id=621db24e000d4a9726fcacfd58c400a2
影迷纪实,http://?id=62c9a2fe00025fc4c698ca952e9711cb
Amc最爱电影,http://?id=625bbd49000d7c0d1954e42d45bc3182
靖洋戏剧,http://?id=626104d8000627c22df3f662158708fa
靖天电影,http://?id=61ed0469000059af74b25aa267531e5a
民视第一,http://?id=5fe0a665000c49bf747c0dbd57ec09a3
MTV台湾,http://?id=621e1827000d7a3a288a84ae70c44b0d
Life Time,http://?id=623a91f0000d3ab297c4e6e2101d46b4
GOOD TV,http://?id=63ed9f4900046160e96ffb5b44333476
民视旅游,http://?id=61769f2d000d84d7a63c4df74f4f24c4
爱尔达体育1,http://?id=623a8d50000c965397b2d5b26c7b25bd
爱尔达体育2,http://?id=623a8d8d0001570d97b3c11a65640b68
爱尔达体育3,http://?id=622e99e60004026169046fd918be6ed7
爱尔达体育4,http://?id=652ba3c60001423dc3ab8c2653167dc9
历史频道,http://?id=6233e1a30007e08d7da4ab21717b3e79
历史频道2,http://?id=6233e2240002d3af7da6a1bf693a1ed5
探索频道,http://?id=62c759f2000bc06bbdab761176c927da
Trace Sport,http://?id=644faccf000c7b6368730354764b17ed
天映经典,http://?id=5fded422000d0eb46d5f29815c1d4155
韩国娱乐台,http://?id=621e16b0000ec4772884cc295a1614a8
台视财经,http://?id=6223b571000a13023e78ece5030b5b05
Cinemax,http://?id=64ce039d0009f00b55f3e422778f3af3
Catchplay,http://?id=6258e5c9000dd0d00e3b184c1b9c4f4c
Catchplay Beyond,http://?id=624886bd0005941ace48b3ef71407d9e
Cinema World,http://?id=6233e8f1000112b17dc1320c7d1c4049
MyCinemaEurope,http://?id=6233fc79000a0ea07e0d7fa1125015d0
三立综合,http://?id=6233dc940004f17a7d90e7c364b93c82
八大综艺,http://?id=621e16570009521a28836f1b4c052719
民视综艺,http://?id=60226655000c42b2754eb8925f3a52d9
八大精彩,http://?id=6223beb7000542db3e9d251558fb45b1
纬来育乐,http://?id=6214bdc7000061300401d77e20cc43d8
纬来体育,http://?id=5fe16e4c000e45c17788ec964e9c5564
Life Time 台湾,http://?id=623a91f0000d3ab297c4e6e2101d46b4
Life Time 台湾,http://?id=6233e3870008739f7dac0de912e2311a
Boomerang,http://?id=621e313f0005594c28ec88582a49029c
爱尔达综合,http://?id=644f9341000c1001680f3089032174aa
卫视西片,http://?id=60c79e440000ec5bfaa9367854ba796d
原住民电视,http://?id=64450b180002b23d3eeb784a0aa62e20
公视戏剧,http://?id=64450cdd000b67ea3ef2640f773a7ec7
EVE HD,http://?id=6445172e000920783f1aafee754f43e4
HGTV,http://?id=644518fd0002d5953f21bedc56b6465f
TVBS亚洲,http://?id=6484e089000a5e7a38440c1e1ace3b27
TVN HD,http://?id=644f9623000a4051681a72d66bfc0191
Classica古典音乐,http://?id=6452b4f1000c38e8744ac80744c33d67
Mezzo Live,http://?id=6452bcb000039d52746907f4476f5e7b
猪哥亮歌厅秀,http://?id=6452bbf2000d02457466242b0e5c5ea2
UniverseTV,http://?id=644fbb7c0004a5e968ac550c11f72df5
Global Trekker,http://?id=644fb34f000f396e688c67ff6b147338
高点综合,http://?id=64c7cf1b000247a33db6c6660f1427b6
高点综合,http://?id=6483819d000e97b032e96e1f26b40f0b
人间卫视,http://?id=64bbd61c0005f2d80ef27a2574246048
霹雳台湾,http://?id=644507280004aa433edc17562e211a38
Baby TV,http://?id=64bea3f00002bdf919e6522520650b26
华艺综合,http://?id=64c62137000746f437278510051625d8
ELtoday综合,http://?id=64c7d0cb0005131a3dbd5e9f3e8523f2
国会频道 1,http://?id=64ce0646000722d755fe479603e64ba8
国会频道 2,http://?id=64ce06980008b4f755ff884d646a56da
SMART,http://?id=64e367a800053465a982145d191f168f
CMUSIC,http://?id=64e368dc000e5b23a986c9d62f9604df
寰宇财经,http://?id=64e36edf00052681a99e432a601547f5
Rock Action,http://?id=64c61f34000b815b371faa6b51f85140
Rock Entertainmen,http://?id=64c61fa0000234d837214dea59b57166
Rock Expreme,http://?id=64c6200b000b7fb53722f24464fa73dc
视纳华仁纪实,http://?id=62c9a3be00088219c69bba2111fd091e
大立电视,http://?id=64c4d2ba00051d1d320d17d218503f93
番薯台,http://?id=64c27b030001a1b728e6741548c32c95
时尚运动,http://?id=644fc33200017f2468ca733749451091
大爱1,http://?id=63ed9fff00076875e972c31c79f4152e
大爱2,http://?id=63eda04a0001f6fae973e6a334696980
国兴卫视,http://?id=64bbca22000912200ec3b2631bca27c7
CCTV4国际,http://?id=61244d9c0006885d64b1b7591f6c12a0
CCTV4美洲,http://?id=602f0bd2000b47fda6b4b7f96224105e
CCTV4欧洲,http://?id=602f097e000dad16a6aba08351fb40a9
凤凰美洲,http://?id=5fe00fca0004e627722fbe5a480a642f
TVB 1 US,http://?id=63efe07e000c1db2f23eb46a4e00518a
TVB J1 US,http://?id=63efe0de000858baf2402a646c573e1b
TVB J2 US,http://?id=63efe1bd00026ea1f2438ffa60320a60
TVB Drama US,http://?id=63efe252000a7658f245d81113e44b34
TVB NEWS,http://?id=63efe2a100034c82f2470ad419e43975
TVB E US,http://?id=63efe2e2000d23b5f2480b4125294b9a
新时代加东(加拿大),http://?id=5ff0ab2500049493b30e28c4774857ac
新时代加西(加拿大),http://?id=5ff0ab49000782d3b30eb62566e359dd
新时代 2(加拿大),http://?id=5ff0ab860001433db30fa2d353983702
长城精品,http://?id=5fe00f0c000eed3a722cdabf3a6e652a
宫廷剧场,http://?id=5fe00f4200020c82722daa5d4aed2011
城市电视(加拿大),http://?id=5ff8839d00092d89d1b34d940b086f20
美国中文,http://?id=5fe010d0000835cd7233bea8248f65e2
天下卫视,http://?id=61244f78000aa28264b8fbc841b66ce4
华夏电视,http://?id=612457cd000d5d8464d9887d16512a58
华语电视,http://?id=5fe011f2000a33f072382bfb13280be1
CCTV娱乐,http://?id=5fe00e8d00097d7d722ae94043205e9a
CCTV戏曲,http://?id=63ec4f4e0008eb5de44f9010114b61da
北京国际,http://?id=63ed165900087bdfe75912f50faf1572
浙江国际,http://?id=612450b30005cf2a64bdc90559c1144c
江苏国际,http://?id=612452d9000988f164c62e6c0c3c67bd
